"Country Name","Country Code","Indicator Name","Indicator Code","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025",
"East Asia & Pacific (excluding high income)","EAP","Net transfers on external debt, private nonguaranteed (PNG) (NTR, current US$)","DT.NTR.DPNG.CD","311900000","223500000","290100000","82700000","665400000","436600000","325100000","263900000","-287600000","-257500000","19600000","178500000","-825400000","37500000","31522000","-671239000","-1010426000","-132661000","333781000","1645384000","5618925000","3794626000","3650174000","-1102147000","3453313000","5960764000","13372349000","3477419000","-16986953000","-17745241000","-17769893000","-14194334000","-11205670000","-6729351000","2382167000","2467049000","8082451000","9589312000","12198035000","-7877146000","25946939000","47122089000","50094025000","48488467000","92400394000","31312432000","9753848000","35599000000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)","DT.NTR.DPPG.CD","464819488.2","409096284.6","877297053.6","973795117.4","1130631993.4","2031226556.2","2409593357.3","1655873183.3","2332034646.8","3697918183.3","4460645573.1","2828448449.6","3785716203.4","4885367827.4","1915818003.9","4220149295.6","2929154709.8","3262253722.7","2492236289.2","1212922599.8","-1160293019.9","-135936503","6657331071.3","6519048936.1","2866058009.1","2644780476.7","1922565301.7","10156812953.9","911421177.6","-2483988619.8","-6858124159.6","-13662291025.8","-19552221057.1","-19138095524.6","-11261534617.1","-824075013.8","-3447131232.1","-6276055630.5","-7420396491.7","10302785186.1","9133713453","29485015608.8","52694292395.3","19128256322.7","30208988443.4","9169947431.9","21922631424.5","47225548594.3","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Net transfers on external debt, total (NTR, current US$)","DT.NTR.DECT.CD","2033559488.2","849068959.6","1359558072.6","1128495917.4","2166474004.9","3163779883.9","3898414903","4014313402.4","4048019145","5305487602.8","6161107415.9","5580643714.5","5070212368.9","4064362013.1","2088530203.8","2147331347.1","108204234.6","3395912451.2","3560133665.2","1365055962.2","9179332788.1","9602711443.9","17885156899.2","12026142558.2","13517070347.9","29910725480.7","25967811479.1","14603070908.3","-52112074093.3","-33374582924.5","-37483462604.3","4759519460.3","-32726005868.7","-7054287753.3","15220724715.1","30514087028.5","15868760577.1","37301374483.4","-13492306095.7","66511696193.6","313506017035.5","311094840938.8","111195590769.3","325798327033.5","246190378944.9","-426722889404.2","-11646008029.3","288407838445.6","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Personal transfers and compensation of employees, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","18450120.93","37997008.32","398765872.953","571551054.029","770360628.611","1038464941.01","1310904351.224","2192526553.105","2449981617.003","2035273518.318","2061626157.735","2224079957.208","2260625784.422","2717578245.146","2768436992.664","2898417037.449","3477330547.032","3966241139.4449","4882169146.41","6170937728.21","8243883937.79914","9411860864.60751","14041513412.234","8156126875.47433","10105755313.0892","12228939021.426","13827784519.5968","17018215970.4253","20595206149.5536","24636854327.5411","27670239921.03","31523065112.1179","38108683413.8806","44372128322.4991","46738548630.7419","56337075115.1062","62096075503.0474","66837198776.1085","73363714348.8167","89666162762.348","107285676759.945","98067743116.6124","96071397728.0127","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (AMT, current US$)","DT.AMT.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120000000","350059000","888931000","1707411000","2382721000","4422874000","3381363000","2457066000","2917103000","1444393000","1878423000","2684946000","1719033000","1282595000","1531247000","2503632000","3191741000","3420167000","2795721000","5518700000","28488186000","9071570000","19033037000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (DIS, current US$)","DT.DIS.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31320000","120000000","410419000","720463000","2791032000","4443959000","5250846000","8808310000","7953075000","1059000000","795000000","745070000","1062669000","986432000","1010000000","1640315000","3665710000","3024219000","2650571000","804785000","2930576000","195130000","16348700000","28298178000","30336617000","44665016000","25164047998.7","30276858000","71096196759.3","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (DOD, current US$)","DT.DOD.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33090000","159502000","570897000","1281029000","4089796000","8617008000","13809336000","21924194000","28757366000","26786729000","25318075000","18675075000","17817064000","16233033000","14267897000","14161410000","19092459000","19955993000","19532243000","18944147000","20957157000","19264591000","43066590000","65291336000","78684404000","121716056000","113903454993.8","133088794104.2","185746250182","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (INT, current US$)","DT.INT.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1621000","15315000","34562000","64832000","204246000","475585000","1062399000","1423812000","1891980000","1828583000","1782937000","1452675000","1228866000","1172351000","1081944000","929916000","1049162000","1061517000","866925000","815051000","1012828970","3549511000","4230997000","5404321750","7498273000","7414977000","7885569055.8","8766350644.7","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (NFL, current US$)","DT.NFL.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31320000","120000000","410419000","720463000","2791032000","4443959000","5130846000","8458251000","7064144000","-648411000","-1587721000","-3677804000","-2318694000","-1470634000","-1907103000","195922000","1787287000","339273000","931538000","-477810000","1399329000","-2308502000","13156959000","24878011000","27540896000","39146316000","-3324138000","21205288000","52063159000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (NTR, current US$)","DT.NTR.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31320000","118379000","395104000","685901000","2726200000","4239713000","4655261000","7395852000","5640332000","-2540391000","-3416304000","-5460741000","-3771369000","-2699500000","-3079454000","-886022000","857371000","-709889000","-129979000","-1344735000","584278000","-3321331000","9607448000","20647014000","22136574000","31648043000","-10739115000","13319719000","43296809000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, bonds (TDS, current US$)","DT.TDS.PNGB.CD","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1621000","15315000","34562000","64832000","204246000","595585000","1412458000","2312743000","3599391000","4211304000","6205811000","4834038000","3685932000","4089454000","2526337000","2808339000","3734108000","2780550000","2149520000","2346298000","3516460970","6741252000","7651164000","8200042750","13016973000","35903163000","16957139055.8","27799387644.7","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (AMT, current US$)","DT.AMT.PNGC.CD","374600000","463300000","470700000","644600000","690600000","748200000","895400000","1054100000","1649900000","1684300000","1662900000","1573900000","1885900000","1506600000","1719634000","1760865000","1815315000","1653605000","1848632000","2329036000","2081139000","3354356000","4908646000","6880518000","7289138000","7316000000","9921112000","12114998000","15488865000","20418729000","17655589000","23951002000","31115679000","33575297000","26780331000","38177077000","31923695000","45732073000","43652230389","51678507031.5","33414519612.7","40877171296.6","57453206996.3","63739701442.4","68130091280.3","85289774603","175718002000","186431453027.5","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (DIS, current US$)","DT.DIS.PNGC.CD","751300000","785500000","887300000","905100000","1603500000","1464300000","1522800000","1654800000","1822000000","2063000000","2470300000","2826600000","2126900000","2461300000","2676973000","1998353000","1604019000","2274299000","3028594000","4965076000","8822000000","8757232000","9909149000","5170639000","8704174000","11293314000","18874410000","13455987000","5769139000","11667356000","10240628000","17292268000","25392276000","32874709000","32903670000","42345794000","43939656476.3","60211408709.9","61719307954","46292561382.6","68556018841.2","83766075650.7","92533042424.7","96448594000","135694130274.1","135180409982.5","181568503041.3","191910735203.9","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (DOD, current US$)","DT.DOD.PNGC.CD","1954400000","2371800000","2766200000","3093300000","3966100000","4747400000","5427400000","6092000000","6201900000","6618100000","7437400000","8776200000","9399400000","10253200000","10903802000","10674305000","9854141000","9971302000","11027631000","13175228000","19551175000","26902629000","31731106000","29405780000","41122359000","65127217000","73633239000","78017682000","117243151000","116121991000","110413230000","101010148000","94586348000","99778622000","113334809000","123970054000","141332306983","162529825195.8","183131487000.2","183733891239.2","219336948703.6","260247809950.3","312837417773.6","353775689186","454543988759.5","482497499672.7","545457096637.9","528012863016.3","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (INT, current US$)","DT.INT.PNGC.CD","64800000","98700000","126500000","177800000","247500000","279500000","302300000","336800000","459700000","636200000","787800000","1074200000","1066400000","917200000","925817000","908727000","799130000","753355000","846181000","1021976000","1240315000","2003354000","2036230000","2118468000","2201436000","2671811000","2976801000","3503902000","4726836000","5577564000","4894191000","3764231000","2782767000","2949309000","2855150000","2559039000","3223621264","4760044727.8","4524307141","3075478849.4","5873229604.7","5374263000","5632824317.2","6356999504.8","6811688473","7839088786.8","9416372000","13177091970.1","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (NFL, current US$)","DT.NFL.PNGC.CD","376700000","322200000","416600000","260500000","912900000","716100000","627400000","600700000","172100000","378700000","807400000","1252700000","241000000","954700000","957339000","237488000","-211296000","620694000","1179962000","2636040000","6740861000","5402876000","5000503000","-1709879000","1415036000","3977314000","8953298000","1340989000","-9719726000","-8751373000","-7414961000","-6658734000","-5723403000","-700588000","6123339000","4168717000","12015961000","14479336000","18067078000","-5385946000","35141499000","42888904000","35079835000","32708893000","67564039000","49890635000","5850501000","5479282000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (NTR, current US$)","DT.NTR.PNGC.CD","311900000","223500000","290100000","82700000","665400000","436600000","325100000","263900000","-287600000","-257500000","19600000","178500000","-825400000","37500000","31522000","-671239000","-1010426000","-132661000","333781000","1614064000","5500546000","3399522000","2964273000","-3828347000","-786400000","1305503000","5976497000","-2162913000","-14446562000","-14328937000","-12309152000","-10422965000","-8506170000","-3649897000","3268189000","1609678000","8792340000","9719291000","13542770000","-8461424000","29268270000","37514641000","29447011000","26351893000","60752351000","42051547000","-3565871000","-7697810000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PNG, commercial banks and other creditors (TDS, current US$)","DT.TDS.PNGC.CD","439400000","562000000","597200000","822400000","938100000","1027700000","1197700000","1390900000","2109600000","2320500000","2450700000","2648100000","2952300000","2423800000","2645451000","2669592000","2614445000","2406960000","2694813000","3351012000","3321454000","5357710000","6944876000","8998986000","9490574000","9987811000","12897913000","15618900000","20215701000","25996293000","22549780000","27715233000","33898446000","36524606000","29635481000","40736116000","35147316264","50492117727.8","48176537530","54753985880.9","39287749217.4","46251434296.6","63086031313.5","70096700947.2","74941779753.3","93128863389.8","185134374000","199608544997.6","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Portfolio investment, equity (DRS, current US$)","BX.PEF.TOTL.CD.DT","0","0","0","0","0","1324875.7527","-1029406.5711","49019.360528","6114495.7891","4359511.696","50509570.515","11227650.534","26521605.321","14782534.113","34324951.733","40890332.611","96134792.342","499021253.73","443718678.64","1423682069.3","439595397.27","38488496.281","456510717.29","4483994785.4","1506737373.82","3746327240.98655","5043060841.69172","4131924261.13021","-3052660057.59672","1263232549.89897","6589276978.16901","1767613488.25643","3893159287.02547","11146209533.0945","14802547639.2794","27192186311.3857","52828631771.9161","36653305629.0345","-1680377810.41988","39890849709.1639","39836200252.1897","7127067575.46438","34697384808.2264","28690373851.3438","50806561170.1626","3838465026.62642","24077532138.2546","32465932003.6446","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral (AMT, current US$)","DT.AMT.BLAT.CD","46539589.3","85412367.3","116178668.4","170288160","151597909.8","146044071.3","188795280.1","244206034","335122308.7","438155735.3","456741676.5","541275898.6","656346021.3","706153896.4","773198100.1","878997158.4","1451563629.1","1653740511.7","1672181640.8","1721817482.3","2086978439.1","2014360041.1","2300375179.1","3082936749.3","3711406991.1","5077691188.3","4657994174.5","4989371342.8","5246053233","6389497475.3","5514735074.1","4496840538.3","6300032767.6","7948223799.2","6385175966.8","5108704052","7314573176.4","8741839958.3","7937919789.6","7411215559.7","11297495090.7","8335422980.7","8087246343","10020346113.1","8504944955.8","9811416493.8","8483682648.3","8247543200.3","12995587411.5","13516948999.4","13481413739.3","7114565164.9","7041645309.2","6868247965.1","6597722413.9","6222482114.3",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral (DIS, current US$)","DT.DIS.BLAT.CD","463446023.2","410076162.6","637167651.5","717726727.7","635667024","592363700.1","869700167.7","1073225317.1","1286846542.2","1696359394.1","1763884842.7","2478191268.8","2446546055.7","2704880925.5","2819678333.7","2179836300.1","2832237373","3843404503.1","4234100334.3","5464068088.8","4974691686.8","5697385821.5","7337647304","8219736917.4","6858135296.1","10833838352.9","7470676542.5","12726810507.3","7570327345.7","12271294668","7742003797.7","5893322247.3","3782630756.1","3949211036.6","3933796729.3","3119903969.7","5663336279.7","5186059216.7","5369321236.5","6956170604.6","9178921807.6","9093420900.8","8028998305.9","8859657982.8","10293468248.7","7286331443.8","8897132714.5","8360643924.5","10938308088.2","9837850790.6","6652265581.7","4458308159.8","2888581423.6","1860077536","1197802423.9","888569554.8",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral (DOD, current US$)","DT.DOD.BLAT.CD","2528124380.3","3444001130.6","4020391028.6","4798528415.1","5452039018.8","5726888236.6","6555320264.5","8004161502.3","9771076315.6","10395334123.7","12070305480.4","13214289246.1","14487509596.2","16191691827.9","17344987038.6","22293855992.9","27949949706.4","36325518699.1","38591541284.2","57826502643.2","66133575626.1","73803335505.8","79569011648.9","88641418573.3","98120988575.7","102026208138","98208533582.2","91260432256.3","101933865953","116557622451.4","102341733389.8","96235878889.9","102186890387.6","107466113525.4","112687894190.2","103065915767.6","100966786176","104636555421.9","116523496366.4","119785550415.1","123348144582.3","127200332584.2","120381277273.3","105824632164.7","101358375683.4","90365276170.8","100830275255.3","104530118336.8","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral (INT, current US$)","DT.INT.BLAT.CD","32732788.6","39573997.9","65779399.5","74477027.4","81294910.5","107740838.2","137397589.1","174459239.6","223365196.1","325176274.1","329500542.6","394445108.6","476024391.9","529106645.3","658958522.7","746002734","971438405.3","1103943192.7","1228559334.7","1302683339.3","1410606163.9","1581464916.2","1775682936.1","2372955138.4","2761138750.2","3077422835.7","2697262120.4","2960398306.5","3099628873.7","3510605472","3267995132.4","3235431527","1990669963.2","2583646184.5","3233518011","1760168232","2055977418.8","2468403916.8","2307927063.5","2193886623.5","2280366262","2363124653.4","3037684213.5","2609026789.7","2703979539.2","2841674808.6","2589377255","2190097972.4","2309369795.4","2129963251.7","1800393995.6","1505712230.8","1399232224","1279675520.8","1158123267.7","1041004556.4",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral (NTR, current US$)","DT.NTR.BLAT.CD","384174000","285089000","455209000","472960000","402775000","338578000","543507000","654561000","728357000","933027000","977642000","1542471000","1314176000","1469619000","1387523000","554837000","409236000","1085720000","1333359000","2439567000","1477108000","2101561000","3261589000","2763845000","385591000","2678724000","115421000","4777044000","-775355000","2371193000","-1040726000","-1838949000","-4508072000","-6582659000","-5684895000","-3748972000","-3707214000","-6024185000","-4876526000","-2648932000","-4398942000","-1605127000","-3095932000","-3769713000","-915457000","-5366762000","-2175927000","-2076998000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral (TDS, current US$)","DT.TDS.BLAT.CD","79272377.9","124986365.2","181958067.9","244765187.4","232892820.3","253784909.5","326192869.2","418665273.6","558487504.8","763332009.4","786242219.1","935721007.2","1132370413.2","1235260541.7","1432156622.8","1624999892.4","2423002034.4","2757683704.4","2900740975.5","3024500821.6","3497584603","3595824957.3","4076058115.2","5455891887.7","6472545741.3","8155114024","7355256294.9","7949769649.3","8345682106.7","9900102947.3","8782730206.5","7732272065.3","8290702730.8","10531869983.7","9618693977.8","6868872284","9370550595.2","11210243875.1","10245846853.1","9605102183.2","13577861352.7","10698547634.1","11124930556.5","12629372902.8","11208924495","12653091302.4","11073059903.3","10437641172.7","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (AMT, current US$)","DT.AMT.BLTC.CD","33414453.1","60778218.9","62424157.8","65733493.6","81705516.3","81540584.9","109538436.8","127474676.8","182795253.2","225461613.7","242144022.5","254641504.1","296909529.6","336371928.4","364433583.8","363053559.5","559881523.1","627775453","671623575.4","719583710.7","950524232.9","1090131462.4","1342946515.5","1663852513.8","2118020225.2","2945746823.1","2723458724","2577005135.5","4125631972.6","4934749019.6","4151308446.9","2950618811.4","3220707472","4673557355","5002056630","3974303697.3","5693728950.8","6877021593.6","6332988339.3","5857015533.7","10684248465","7904616162.6","7498389266.1","8826408685.2","7246488132.5","9201621812.1","8000575009.1","7960760704.8","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (DIS, current US$)","DT.DIS.BLTC.CD","410368174.4","326508313.2","505926813.4","645438774.8","561285428.9","534322788","508524976.5","629335829.7","809738520.9","1034913565.9","1168357287.1","1515260411.7","1645102494.8","1557935676.4","1674294891.2","1569549484.1","1840207521.4","3331143501.1","3466577581.2","4873607642.1","4171676332.1","3427772712.9","4073108177.3","4345025961.6","4700826328.6","5445972346.3","5406362209.2","4092823632","7018659352.1","10362152247.9","6410632013","5438599663.6","3564528158","3763757738.8","3628554303.4","2966752611.1","5510996268.3","5013369957.6","5123476512.8","6518131306","9052713038.3","8886827955.2","7151316885.2","8405091508","9901048248.7","6807336280.7","8423986407.5","8325558453.1","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (DOD, current US$)","DT.DOD.BLTC.CD","2182373910.3","3185987010.1","3700752180.9","4499518028.2","5146539336.7","5434934829.5","5984741430","7094775795.2","8513962942.3","8690379102.7","9970458182.5","10517727183.2","11466416162.9","12434513638.2","12794030678.4","16660071957.9","21259822185.5","28751580439.2","31182797503.5","50250573682.7","58173669110.9","63859812886","66624928941.8","72682473250","80541250596.4","81287589946.4","78165638475","57481108606.2","75318087455.8","87637491172.4","84010932253.8","79397298407.3","87473453703.5","95629172940.6","102833632351.5","92498342883.9","92012873755.2","97573286642.5","110842496312.6","115160984670.2","119157371355.9","123247374632","116144492774.9","102322419795.8","98832146290.6","88105222989.4","98954996101.6","102873724036","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (INT, current US$)","DT.INT.BLTC.CD","26342456","31326547","45581766.8","56143681.8","65698726.1","88776637","105747461.3","117955890.2","149744256.3","196315457.7","188955765.2","198127544.3","243241979.6","272360910.6","297561446.5","364207585.8","489596394.1","565151319.3","690762104.2","767670445.3","890800365","1117530240.9","1228533024.9","1563918401.2","1720843972.9","1915911311.8","1649278586.5","1648792838.7","2214315415.7","2389605065.8","2118645595","2051131909.4","1432067426.6","1953687304.9","2670880199.7","1426099686","1702062173.4","2077868925.4","2019815959.3","1985860986.1","2110077611.3","2202279179.9","2862718036","2448371956.9","2566358667.6","2734371430.3","2482071684.9","2093899023.6","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (NFL, current US$)","DT.NFL.BLTC.CD","376953000","265731000","443502000","579705000","479580000","452782000","398988000","501862000","626943000","809450000","926213000","1260620000","1348192000","1221563000","1309861000","1206495000","1280328000","2703368000","2794955000","4154024000","3221153000","2337643000","2730161000","2681173000","2582806000","2500226000","2682903000","1515819000","2893028000","5427404000","2259323000","2487980000","343821000","-909801000","-1373502000","-1007550000","-182733000","-1863652000","-1209513000","661116000","-1631534000","982211000","-347072000","-421317000","2654558000","-2394287000","423412000","364799000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (NTR, current US$)","DT.NTR.BLTC.CD","350612000","234403000","397921000","523562000","413880000","364006000","293238000","383906000","477199000","613136000","737258000","1062491000","1104951000","949201000","1012300000","842287000","790729000","2138217000","2104190000","3386353000","2330353000","1220113000","1501629000","1117256000","861963000","584314000","1033625000","-132973000","678711000","3037800000","140677000","436850000","-1088247000","-2863486000","-4044381000","-2433654000","-1884794000","-3941521000","-3229328000","-1324745000","-3741614000","-1220067000","-3209790000","-2869690000","88201000","-5128657000","-2058661000","-1729101000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bilateral concessional (TDS, current US$)","DT.TDS.BLTC.CD","59756909.1","92104765.9","108005924.6","121877175.4","147404242.4","170317221.9","215285898.1","245430567","332539509.5","421777071.4","431099787.7","452769048.4","540151509.2","608732839","661995030.3","727261145.3","1049477917.2","1192926772.3","1362385679.6","1487254156","1841324597.9","2207661703.3","2571479540.4","3227770915","3838864198.1","4861658134.9","4372737310.5","4225797974.2","6339947388.3","7324354085.4","6269954041.9","5001750720.8","4652774898.6","6627244659.9","7672936829.7","5400403383.3","7395791124.2","8954890519","8352804298.6","7842876519.8","12794326076.3","10106895342.5","10361107302.1","11274780642.1","9812846800.1","11935993242.4","10482646694","10054659728.4","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (AMT, current US$)","DT.AMT.PBND.CD","1782900","613000","1550000","451000","876000","2091541.5","2200000","2968778.1","2445182.5","16643355.8","30741498.6","35412106.2","57470817.1","78986258.1","116093860.2","121824179","208428161.1","338721904.9","846449897","419251136.3","685063131.5","485552630.5","1269822983.9","1721163802.5","682582926.2","1714617133.8","2672425213.5","1334362568.5","511549000","3344674678.6","1011454290.1","2160470333.3","3618639666.7","1844168666.7","3159487458.3","2281734166.7","4511417071.8","933013650.5","3105380468","2383105000","7276839028.1","4929468000","1222040000","2128981000","24482307000","5990176024.9","10976199072.1","5929183000","3647046265.4","15069786778.8","17554991907.2","11360531620.8","24620634136","9456235980.2","29724556026.4","6254587633",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (DIS, current US$)","DT.DIS.PBND.CD","0","0","0","39965209.1","34806085.2","24118000","368196375","129545640","361861742.5","154607127.5","235399937.5","90910000","506400000","581517950","211450000","1135519878.4","1632990125","1064287950","1240727788.2","533887000","852141000","465055990.1","1194234984.3","3745501132.3","4376418102","2349320157","5419261350.8","5075995251","2425000000","5616679433.9","3478039006.6","3417447434.2","3210937041.7","4935527383.3","10072228479.2","13536001000","10961579209","6213524000","6219688000","13860820679.8","18400329563.9","28373132312.3","52561222946.5","15822135000","45942083900.9","34182720271.8","29551976493.1","60341792141.4","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (DOD, current US$)","DT.DOD.PBND.CD","14264840","13870662","12579550","52798366","92567812.5","111367514.6","480709994.8","628290072.7","1047701153.2","1129492019.9","1376225901.9","1358948351.8","1761467012","2242064597.1","2233206504.9","3614945156.4","5595399119.1","7290297833.8","7499170727.3","7186734776","7723523340.2","7898796549.5","11115496816.7","13501226591.8","17755299072.1","17627514420.3","19663549392.4","23360133235.6","25383540679.5","25407300519.8","25997610302.2","25274463746.5","24766643464.8","27884020435.5","31784210488","42826976498.6","48004529329.9","51346955758.4","53974925109.9","60985143289.8","72509361061.1","83821459983.4","134047033890.7","146971491411.6","182606142610.2","205718543992.9","221900774260.4","278942202731","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (INT, current US$)","DT.INT.PBND.CD","1273680","1026627.5","882884.9","616573.1","4753144.2","5112795.8","17331808.9","39688724","45746104.4","64002511.4","70075178.7","92095329.1","124996431.5","151441283.9","214804656.4","227536424.3","309963005.5","433750028.5","495647607.6","512487727.7","508513034.1","520992377.3","496679306.1","580117325.7","697934736.5","986488003.2","993554771.8","1255057004.4","1199627987.9","1492962555.8","1689208446.9","1975385277.4","1778560116.8","1837308018.1","2236958265.7","2471780154.7","2853582132.7","3123781032.9","3292093677.4","3800850232.4","4218759783.4","4523167522.3","4564825193.3","5345618682","5928562846.4","6803033329.6","7267046721.6","8046019784.2","8218879381.2","7984201540.7","7492247858.6","6890227607.2","6310936375.4","5532308823.6","5027364685.9","3788342895",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (NFL, current US$)","DT.NFL.PBND.CD","-1783000","-613000","-1550000","39514000","33931000","22026000","365996000","126577000","359417000","137963000","204659000","55498000","448930000","502533000","95356000","1013695000","1424560000","725567000","394278000","114636000","167078000","-20496000","-75588000","2024337000","3693836000","634703000","2746836000","3741633000","1913451000","2272004000","2466585000","1256977000","-407703000","3091359000","6912741000","11254267000","6450162000","5280510000","3114307000","11477716000","11123490000","23443664000","51339183000","13693154000","21459777000","28192544000","18575778000","54412609000","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (NTR, current US$)","DT.NTR.PBND.CD","-3056580","-1639627.5","-2432884.9","38897636","29176941","16913662.7","348664566.1","86888137.9","313670455.6","73961260.3","134583260.2","-36597435.3","323932751.4","351090408","-119448516.6","786159275.1","1114598958.4","291816016.6","-101369716.4","-397851864","-341435165.6","-541489017.7","-572267305.7","1444220004.1","2995900439.3","-351784980","1753281365.5","2486575678.1","713823012.1","779042199.5","777376269.6","-718408176.5","-2186262741.8","1254050698.5","4675782755.2","8782486678.6","3596580004.5","2156729316.6","-177786145.4","7676865447.4","6904730752.4","18920496790","46774357753.2","8347535318","15531214054.5","21389510917.3","11308730699.4","46366589357.2","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, bonds (TDS, current US$)","DT.TDS.PBND.CD","3056580","1639627.5","2432884.9","1067573.1","5629144.2","7204337.3","19531808.9","42657502.1","48191286.9","80645867.2","100816677.3","127507435.3","182467248.6","230427542","330898516.6","349360603.3","518391166.6","772471933.4","1342097504.6","931738864","1193576165.6","1006545007.8","1766502290","2301281128.2","1380517662.7","2701105137","3665979985.3","2589419572.9","1711176987.9","4837637234.4","2700662737","4135855610.7","5397199783.5","3681476684.8","5396445724","4753514321.4","7364999204.5","4056794683.4","6397474145.4","6183955232.4","11495598811.5","9452635522.3","5786865193.3","7474599682","30410869846.4","12793209354.5","18243245793.7","13975202784.2","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","PPG, commercial banks (AMT, current US$)","DT.AMT.PCBK.CD","41447145.1","18992299.7","35253002.5","82281333.5","98692194.3","168026517","172931872","428246499.6","1306141580.2","682985363.8","476253146.5","860984554.7","907247058.2","895364146.9","1044366734.2","1614275849.7","1663652421.5","2279721872.5","3209194344.6","3684525600.6","4730587853.1","4504236060.1","5817105169.8","6221422929.8","3911392497","4904132644.3","6778757246.7","7187962372.9","4665543362.4","6487231178.2","6299862733.9","6135188411.5","3991652057.9","5888197733.4","4248999225.7","4126371905.8","2111028192.9","1969803950.2","1164631269.6","1278659663.5","1276229309.8","1859412638.6","2004344025.1","2718855761.7","2102293598.5","23980335294","3575280544.8","8497887590.4","6386384778.8","6054832964.1","5041922184.7","4739992042","4165704684.7","3138395672.4","3637443600.7","2187759761.6",
